"ST04Q01";"ST15Q01";"ST19Q01";"misced";"fisced";"CLCUSE1";"ESCS";"FAMSTRUC";"BELONG";"STUDREL";"ATTLNACT";"ATSCHL";"ANXMAT";"FAILMAT";"INSTMOT";"INTMAT";"SMATBEH";"MATHEFF";"MATINTFC";"MATWKETH";"SCMAT";"SUBNORM"
2;1;1;5;3;1;0,99;2;-0,74;2,16;1,2115;-1,46;0,56;1,5828;0,05;-0,66;-2,1402;-0,48;-0,2514;-0,7235;-0,52;-0,7176
1;1;1;6;3;3;0,26;2;1,1;0,45;-0,9394;1,38;-0,2;-0,767;-0,67;0;0,2171;-1,07;0,6584;-0,0651;-0,52;-0,2093
2;1;1;5;5;3;0,93;1;-0,15;0,45;-0,3397;0,77;-0,73;0,3889;1,11;0,91;0,6426;0,78;1,4565;0,4897;0,65;1,0287
1;3;1;5;5;2;-0,44;2;-0,74;-0,02;-1,4236;-0,24;0,32;-0,3017;-1,12;-0,66;-1,0226;-1,21;-1,5329;-0,7235;-1,28;-0,3852
1;1;1;4;4;3;0,18;2;-0,56;-1,26;0,5206;-0,64;0,79;0,3889;-1,33;-1,78;-2,1402;-0,77;0,6584;-1,4948;-1,61;-0,7176
2;1;1;5;5;2;0,37;1;0,56;0,45;1,2115;0,77;1,26;-0,076;0,8;0;0,4486;-0,48;-0,2514;-0,7235;-0,52;-0,3852
1;1;1;6;6;2;1,55;3;-0,56;-0,02;1,2115;1,38;0,56;0,1524;0,5;0,3;0,6426;-0,77;0,6584;-0,4017;-1,61;1,4014
2;1;1;3;3;3;0,4;2;0,08;0,81;0,0873;-0,24;-0,47;0,3889;1,11;0,3;0,2171;-0,18;-0,2514;-0,2356;0,65;0,6602
1;4;4;4;2;3;-0,38;2;1,1;-1,26;0,5206;2,35;-1,3;-0,767;0,8;0,58;-0,4567;0,15;-0,2514;0,649;1,38;1,7943
1;4;4;3;4;3;-0,65;1;0,32;-0,48;1,2115;-0,64;0,32;0,1524;-0,9;0;-0,4567;-0,48;0,1775;0,2882;-0,06;-0,0455
1;1;1;5;3;3;0,72;2;-1,18;-1,47;-0,9394;-1,96;-0,2;-0,076;-0,9;-0,66;-0,4567;-0,77;-1,3697;-0,7235;-1,01;-1,0426
2;1;1;3;6;2;1,44;2;-0,9;-0,48;1,2115;-0,95;-0,2;-0,53;1,11;0,3;-0,0721;0,34;0,6584;-0,0651;0,65;-0,7176
1;1;2;6;3;3;2,25;2;-0,56;1,13;0,5206;1,38;-0,73;0,9139;0,05;0;0,4486;-0,02;0,6584;0,4684;-0,29;-0,3852
2;4;1;5;4;3;-0,27;2;-0,15;-0,48;0,0873;-0,24;-0,47;-0,076;0,05;0,58;0,2171;-0,02;0,1775;-0,2356;0,88;0,3026
2;1;1;6;6;2;1,75;2;-0,37;-0,02;-0,3397;0,24;-1;-1,2999;0,8;0,91;-0,4567;0,54;0,6584;1,2128;1,38;0,3026
1;1;1;2;2;1;-0,92;3;-1,66;0,59;1,2115;-0,83;0,32;0,9139;0,05;-0,95;0,2171;-0,92;-0,7332;0,2238;-0,76;-0,3852
1;1;1;5;5;3;1,41;2;-0,15;0,81;1,2115;1,38;0,32;-1,0202;0,8;0,91;-0,4567;0,15;1,0129;0,649;0,18;3,8587
1;2;1;5;6;3;0,94;2;-0,56;-0,48;-0,9394;-0,64;0,32;0,3889;-1,56;-1,27;-0,4567;-1,68;-1,4365;-1,0353;-1,61;-1,9864
1;4;1;6;5;2;1,52;2;1,42;1,13;1,2115;1,38;0,06;-0,53;-0,39;0,58;-0,4567;0,78;-0,2514;0,649;-0,06;1,4014
2;1;1;6;5;3;1;1;-1,18;-0,79;-0,9394;-1,46;0,06;-0,3017;-0,67;-0,34;-0,0721;-0,48;1,4565;-0,8805;-0,29;-0,3852
1;1;1;1;1;3;-1,08;2;-0,48;0,81;0,0873;-0,64;-0,47;-2,5995;0,5;0,91;0,6426;0,54;0,6584;1,6881;0,41;1,0265
2;3;1;5;0;3;-0,43;2;0,89;-0,06;1,1083;-0,64;0,79;-0,076;0,77;1,23;1,0998;0,44;1,2818;0,6847;0,57;1,0265
1;4;4;3;6;2;-0,16;2;-1,53;-1,04;1,2115;0,24;0,79;0,64;0,05;-0,34;1,0998;-0,02;-0,2514;0,1099;-0,06;-0,3852
1;1;1;6;6;3;1,03;2;-0,56;-1,04;-0,9394;-0,64;0,32;0,64;0,05;0;-0,0721;-0,48;-1,5329;-0,2356;-0,06;0,6602
2;1;1;6;2;2;1,43;2;1,1;2,16;-1,4236;2,35;0,06;-2,0269;-0,67;0,91;-0,4567;1,07;1,4565;-0,0651;0,88;-0,0455
2;1;1;6;6;3;0,49;2;-0,56;-1,26;-0,9394;-0,24;-0,2;2,0328;-1,12;-0,34;-2,1402;0,34;0,6584;-1,4948;-0,52;-0,0455
1;2;1;2;0;2;-0,57;2;-0,74;-0,48;0,5206;1,38;0,32;0,3889;-0,39;-1,27;-0,4567;-1,36;-0,7332;-1,1886;-0,76;-0,0455
1;4;1;2;3;3;-0,23;1;1,42;-0,79;0,0873;0,77;-0,36;-0,3017;0,5;-0,66;-1,0226;-0,77;-0,2514;-0,5641;0,65;-0,0455
2;2;1;5;5;2;-0,67;2;0,56;-0,02;-0,9394;-0,24;-0,2;-0,3017;0,05;0,3;0,2171;0,78;0,1775;-0,4017;0,41;0,6602
2;1;1;6;1;3;1,03;2;0,08;1,51;1,2115;2,35;-2,37;0,3889;1,59;1,81;0,9618;2,27;0,6584;2,7167;2,26;0,6602
2;4;1;4;0;3;-0,02;2;-0,9;2,16;1,2115;-0,95;1,02;0,9139;0,5;2,29;0,9618;1,07;1,4565;1,2128;0,88;2,235
2;1;1;6;5;3;1,09;2;0,56;0,81;1,2115;2,35;0,32;3,9067;1,59;0,58;0,6426;0,67;-0,2514;0,1099;-0,06;-0,0455
2;1;1;6;6;3;1,73;2;0,32;-1,68;-0,9394;-0,95;0,56;-0,076;-0,9;-0,66;0,4486;-0,33;0,6584;-0,7235;-0,29;0,3026
2;1;1;6;6;3;1,71;2;0,32;-0,02;1,2115;1,38;-1,3;-0,076;0,5;1,23;-0,0721;1,07;1,4565;1,0166;1,12;0,6602
2;4;1;4;4;3;-0,04;2;0,82;-0,79;1,2115;0,24;0,79;2,6645;-0,39;-0,34;0,2171;0,78;-0,2514;1,4298;0,41;0,6602
1;1;1;4;4;3;-0,59;2;0,56;-0,79;-0,9394;-0,64;0,06;-1,0202;0,05;0;-0,0721;-0,18;0,6584;1,0166;-0,06;1,0265
1;1;1;6;6;3;1,13;2;-0,56;-0,02;0,5206;1,38;0,79;1,2219;1,11;0;0,2171;0,15;-0,2514;0,2882;-0,29;1,0265
1;1;2;6;6;3;1,78;2;-0,37;0,81;1,2115;1,38;1,02;0,9139;-1,33;-0,66;0,2171;1,47;-1,3074;0,8307;-0,76;-0,7176
1;1;1;6;6;3;1,15;2;1,42;-1,04;0,0873;2,35;-1;0,3889;-1,83;-1,27;-2,1402;0,34;-1,5329;-1,8485;0,18;-0,7176
1;4;1;5;4;3;-0,22;2;-0,37;-0,02;-0,3397;-0,64;-0,2;1,5828;-0,39;0,58;-0,4567;1,07;1,4565;0,649;0,65;-0,7176
2;1;1;4;3;3;-0,32;2;0,08;-0,02;-0,3397;-0,24;0,06;0,1524;0,05;0,3;0,4486;0,34;-0,4946;-0,5641;0,41;-0,3852
1;3;1;2;2;3;-1,41;2;0,32;-0,02;-0,3397;0,24;-0,47;0,3889;0,05;-0,34;0,4486;-0,63;-0,3463;-0,0651;-0,29;-0,0455
2;1;1;6;6;3;0,98;2;1,42;-1,68;1,2115;0,24;0,32;0,9139;-2,3;-1,78;0,4486;-0,63;-1,5329;-0,7235;-1,28;-0,0455
1;2;4;6;4;3;0,38;1;-2,44;-0,48;0,0873;-1,22;1,89;-0,076;-2,3;-1,78;-1,0226;0,15;-0,2514;0,1099;-2,18;1,0265
1;4;2;2;2;3;-1,24;2;-0,9;-0,48;-0,9394;-0,24;0,79;0,64;-0,39;-0,34;-0,4567;-0,63;0,1775;0,1099;-0,52;-0,0455
2;4;2;1;4;1;-0,39;2;2,63;0,45;0,5206;0,24;0,32;-0,53;1,11;-0,95;0,811;0,54;1,4565;-0,0651;0,41;-0,3852
1;1;1;6;6;3;0,34;2;2,63;2,16;1,2115;2,35;0,56;0,1524;1,59;0,58;0,4486;-0,02;-0,2514;1,6881;1,7;1,7943
1;3;2;1;1;3;-1,58;2;1,42;2,16;0,0873;2,35;0,06;-0,53;-0,39;0,3;0,4486;0,54;0,6584;1,4298;0,18;0,6602
1;4;1;1;1;3;-1,58;2;0,32;0,45;0,0873;0,24;0,79;1,2219;0,05;-0,34;-0,0721;-0,18;-0,2514;-0,5641;-0,52;-0,7176
1;1;1;2;1;1;-0,97;2;0,32;0,81;0,0873;-0,24;-0,47;-0,3017;0,8;0,91;0,4486;-0,02;1,4565;0,2882;0,18;0,6602
2;1;1;6;5;1;1,04;2;0,08;-1,47;-0,3397;-0,64;0,79;1,2219;-0,67;-1,78;0,2171;2,27;-0,2514;-1,4948;-0,52;-0,7176
1;1;2;4;2;2;-1,15;2;0,56;-0,48;-0,9394;-0,24;-0,2;-0,076;-1,12;-1,27;-1,0226;-0,92;0,6584;-0,4017;0,41;-0,7176
1;4;1;6;6;3;1,58;2;1,84;2,16;0,0873;1,38;-0,36;0,3889;-0,9;-0,95;-0,4567;-0,02;-0,7332;-0,0651;-0,06;-0,3852
1;3;1;4;4;1;-1,01;2;0,32;-1,26;-0,3397;-0,24;0,56;0,1524;-0,39;0;-1,0226;-0,63;-0,2514;-0,5641;0,18;-0,3852
2;4;1;1;4;3;0,25;2;2,63;-0,79;0,5206;0,24;1,02;-0,3017;0,05;0;0,811;-1,06;0,6584;0,1099;-0,76;-0,3852
1;1;1;4;4;1;-0,85;2;-0,15;-0,48;-0,3397;2,35;1,53;0,3889;-0,39;0;-0,4567;-1,06;-0,2514;-1,0353;-1,61;-0,0455
2;1;1;6;6;3;1,59;2;-0,56;-1,04;-1,4236;-0,24;0,06;0,3889;0,05;-0,34;0,4486;1,07;-1,0033;-0,7235;0,41;-0,0455
2;4;1;0;0;3;-2,56;2;-0,9;-0,48;-0,9394;-0,95;1,26;0,9139;0,05;0,91;1,8194;-0,02;1,2499;0,1099;0,65;0,6602
2;4;1;1;2;2;-1,65;2;-0,37;-1,47;-1,7015;-0,95;0,79;0,3889;-2,3;-1,78;-0,4567;1,07;0,1775;0,4684;0,41;0,3026
2;4;1;4;2;3;0,12;2;1,1;1,13;0,0873;-0,24;0,56;0,3889;-1,56;-1,78;-2,1402;-0,92;-1,5329;-0,5641;-1,61;-1,0426
2;4;1;4;2;3;-0,31;2;1,42;-0,02;1,2115;0,77;0,32;-0,53;1,59;0,91;0,2171;1,47;1,4565;-0,2356;0,65;0,3026
1;2;1;4;2;3;-0,1;2;2,63;2,16;0,5206;1,38;0,06;0,64;0,8;0,58;-0,4567;1,07;-0,2514;-0,0651;0,88;1,0265
1;1;3;4;4;2;0,06;2;1,84;1,13;-0,9394;0,77;1,26;0,3889;-0,9;-0,34;0,9618;-0,63;-1,5329;0,2882;-1,61;0,6602
1;1;1;2;2;3;-1,17;2;-0,15;-0,48;-0,9394;0,24;0,06;-0,076;-1,12;-0,95;0,2171;0,15;-1,5329;0,2882;-0,52;-0,7176
2;1;1;4;2;3;-0,98;2;0,08;-0,02;-0,9394;-0,24;-0,47;-0,076;0,05;0,58;-1,0226;-0,63;-0,2514;-0,0651;0,41;-0,0455
1;3;2;1;2;4;-1,48;1;1,84;1,13;1,2115;0,77;-1;-0,767;1,59;0;0,2171;-1,06;0,6584;0,1099;0,65;-0,7176
1;2;3;2;6;3;0,24;2;1,42;-0,48;-0,3397;0,24;-0,73;-0,3017;0,5;1,51;0,6426;0,78;-0,2514;1,4298;1,12;-0,0455
1;1;3;2;1;3;-1,54;2;0,08;1,13;1,2115;-0,24;1,02;0,3889;-0,39;0;-2,1402;-0,18;-0,2514;0,1099;-1,61;-0,0455
1;2;1;2;6;3;1,28;2;0,08;-0,79;0,0873;-0,24;-0,2;0,1524;-0,67;0,91;-0,4567;0,34;1,4565;0,4684;-0,06;-0,7176
2;1;1;4;4;3;0,07;2;-0,37;-0,79;-0,9394;-0,24;0,32;-0,076;0,05;0;0,6426;-0,02;1,4565;-0,0651;-0,29;-0,3852
2;1;1;3;5;3;0,92;2;-0,56;-0,48;-0,9394;-0,24;-0,2;-0,076;-0,9;-0,34;0,2171;-0,18;-0,7332;-0,2356;0,41;-1,0426
1;3;1;4;6;1;1,14;2;0,32;0,81;1,2115;-0,24;0,56;0,3889;-0,39;-0,95;-0,4567;0,54;-1,5329;0,2882;-0,29;0,6602
1;3;1;1;0;3;-2,07;2;-0,15;-1,04;-0,9394;-0,24;0,06;-0,076;0,05;0,3;0,4486;-0,48;1,4565;0,2882;-0,06;0,6602
1;2;4;4;2;3;0,06;1;-0,56;-0,48;-0,3397;-0,95;0,92;1,5828;-1,83;-1,27;-2,1402;-0,33;-0,3495;0,2882;-1,01;-0,7176
1;1;1;4;4;2;-0,63;2;0,56;-0,48;0,5206;-0,24;0,06;0,3889;0,5;0;-0,0721;-0,33;0,6584;-0,0651;0,18;-0,3852
2;1;1;5;5;3;0,69;2;1,84;-0,02;-0,9394;0,24;-0,47;-0,53;-0,39;0,91;-0,0721;0,34;0,6584;0,8307;0,18;0,6602
1;1;1;5;5;1;0,38;2;2,63;0,45;0,5206;0,77;1,89;0,64;-0,67;-0,66;0,811;0,34;-1,5329;0,8307;-1,61;-1,0426
2;4;1;2;2;3;-1,32;2;1,84;1,13;0,0873;-0,24;-0,2;-0,767;-0,9;0;0,6426;1,07;-1,5329;-1,3412;0,65;0,6602
2;3;1;6;3;3;1,14;2;-1,64;-1,26;0,5206;-0,95;1,89;3,9067;-0,39;-0,66;0,811;2,27;-1,5329;-0,0651;0,88;3,8587
2;3;1;5;5;3;-0,44;2;0,08;-0,48;1,2115;0,77;1,02;-0,53;1,59;0,3;0,4486;0,78;-0,2514;0,2882;-0,52;-0,3852
2;2;4;6;2;2;1;2;0,56;-0,02;0,5206;0,77;0,32;-0,767;-0,39;0,91;2,2022;0,78;1,4565;-0,0651;0,88;0,6602
1;1;4;2;4;3;-0,61;2;-0,37;-0,79;1,2115;-0,24;1,26;0,3889;-0,39;-1,27;-0,0721;-0,48;-0,7332;-0,5641;-2,18;-0,7176
1;4;1;2;1;2;-1,29;2;-0,15;-0,02;1,2115;-0,24;1,53;0,3889;-1,33;-1,78;0,6426;-0,18;0,4296;-1,1886;-2,18;-0,7176
1;4;3;3;4;3;-0,69;2;1,42;2,16;1,2115;2,35;0,79;0,3889;1,59;1,81;1,3516;1,07;1,4565;2,0389;0,65;0,6602
1;1;2;4;2;2;-1,19;2;-0,37;1,51;-0,1639;0,24;0,65;0,64;0,5;0;0,811;-0,33;-0,1191;-0,2356;0,18;-0,0455
2;4;4;0;1;2;-2,22;2;2,63;1,51;-0,3397;0,77;-0,73;0,1524;0,8;0,91;0,4486;0,34;1,4565;-0,0651;1,7;-0,0455
2;2;1;4;4;3;-0,06;2;-0,56;-1,04;1,2115;0,24;0,32;0,3889;-0,67;-0,34;0,2171;0,54;-0,7332;0,2882;-0,29;0,6602
1;4;1;2;6;3;0,81;2;0,56;-0,02;-0,3397;0,24;-0,47;-0,076;-0,39;-0,95;-0,4567;0,54;0,1775;-0,4017;0,18;-0,3852
1;1;1;6;6;3;0,98;2;0,82;-0,79;-1,4236;-0,24;0,06;0,64;-1,56;-0,95;-1,0226;0,15;-1,3074;0,1099;-1,61;-0,7176
1;1;1;6;6;3;1,09;2;1,1;2,16;1,2115;2,35;-0,2;0,3889;1,11;1,51;-0,0721;0,78;1,4565;0,8307;0,65;1,7943
2;1;1;6;6;3;0,74;2;2,63;-0,02;1,2115;1,38;0,32;0,64;1,59;-0,2;0,2171;0,78;1,4565;1,2128;0,41;2,235
1;1;1;6;6;3;1,21;2;-0,37;-0,48;-0,3397;-0,24;-2,37;0,1524;0,05;0,3;-0,4567;0,34;-1,5329;-1,1886;1,38;-1,0426
2;2;2;4;4;3;0,82;2;0,32;-0,02;0,5206;0,24;0,06;0,3889;1,59;0,58;-1,0226;0,78;1,4565;0,1099;0,18;0,6602
2;1;1;4;4;2;-0,24;2;-0,56;-1,26;-1,4236;-1,22;-0,2;1,2219;-2,3;-1,78;-0,4567;-1,68;-0,7332;-2,1963;-2,18;-1,0426
1;1;3;1;1;3;-1,77;2;1,42;2,16;1,2115;-0,95;1,26;2,0328;-2,3;-1,78;-0,0721;-1,21;-1,3074;-0,7235;-2,18;-0,3852
2;1;3;6;2;3;-0,51;2;0,56;0,81;-0,9394;-0,24;-0,2;-1,0202;-0,9;0;0,4486;-0,33;-0,7332;0,2882;0,41;0,3026
1;1;1;6;6;3;1,26;2;0,56;-0,48;1,2115;-0,95;-1,68;-0,3017;0,5;-0,95;-1,0083;1,07;-1,5329;0,4684;2,26;0,6602
1;4;1;4;4;3;0,01;2;0,08;-1,26;-0,3397;-0,64;0,56;0,3889;-0,9;0,58;0,9618;0,15;1,4565;-0,5641;-0,29;1,4014
2;3;3;6;6;2;-0,74;1;-1,64;-1,91;-1,7015;-1,96;-0,47;-0,076;-0,39;0,58;2,3531;-0,18;-0,2514;0,1099;-1,01;0,3026
1;1;1;5;5;2;0,49;2;-0,15;-1,47;0,0873;-0,95;-0,47;0,3889;1,11;1,51;0,9618;1,47;1,4565;1,0166;1,7;1,0265
2;2;1;2;5;3;-0,68;2;0,08;-1,26;0,0873;-1,22;-2,37;-0,076;0,05;-0,95;0,6426;1,07;1,4565;0,1099;2,26;-0,3852
1;1;4;2;2;1;-0,46;2;0,56;-1,26;1,2115;-0,64;2,55;2,0328;-1,56;-1,78;-1,0226;0,34;-0,7332;0,8307;-1,28;-0,7176
1;1;1;1;5;3;-0,54;2;0,08;-0,79;-1,7015;-0,95;0,79;0,5792;0,5;-0,95;0,9618;-0,02;1,4565;-1,3412;-2,18;-1,3599
1;1;1;6;6;2;0,72;2;0,82;-0,02;0,5206;0,24;-0,47;0,64;0,8;1,23;-0,4567;0,34;1,4006;-0,4017;1,12;0,3026
2;4;1;3;5;3;0,17;2;0,82;-0,02;1,2115;0,24;-0,2;0,1524;0,8;0;-1,0226;-0,48;-0,2514;0,649;0,65;0,6602
1;1;1;2;2;3;-1,17;2;0,08;-0,02;0,5206;0,24;-0,2;-0,3017;-0,9;0;-2,1402;-0,48;-0,7332;-0,2356;-0,29;-1,3599
1;3;3;4;2;3;-0,64;3;-0,15;0,45;0,0873;-0,64;0,32;-0,3017;-0,9;-0,66;0,811;-0,92;-1,5329;-0,5641;-1,28;-0,0455
1;1;4;2;1;3;-1,26;2;-0,37;-0,02;-0,9394;-0,64;0,79;-0,3017;0,05;0,91;-0,4567;-0,18;1,4565;0,2882;0,41;0,6602
1;1;1;6;1;3;-0,4;2;0,32;-0,02;0,5206;0,77;0,32;-0,076;0,5;0,3;-1,0226;-0,48;0,1775;-0,4017;0,88;-0,7176
1;4;1;4;4;3;-0,39;2;2,63;2,16;1,2115;0,24;0,79;-0,076;-1,12;-1,27;-0,0721;-0,48;0,6088;0,649;-0,52;0,3026
2;4;1;2;2;3;-0,29;2;0,82;0,45;1,2115;0,77;-0,73;0,9139;0,5;0,3;-1,0226;0,34;-0,2514;0,2882;0,65;0,3026
2;3;1;4;6;1;1,67;2;-2,12;-0,79;-2,5199;-2,99;-2,37;-3,7666;-2,3;1,23;1,0998;2,27;-1,5329;-3,4503;0,41;0,6602
2;1;3;2;2;3;-1,08;3;0,82;-2,5;-0,3397;-0,95;-0,2;-0,076;-0,67;0,3;2,7409;2,27;-0,2514;2,7167;1,38;-0,7176
2;2;1;4;4;3;0,1;2;0,56;-0,02;0,5206;-0,64;-1,3;0,3889;1,59;0,91;0,9618;1,47;-0,2514;1,2128;1,7;0,3026
2;2;2;1;4;2;-0,6;2;0,08;-0,02;0,0873;-0,64;-0,47;-0,767;-0,39;-0,95;-0,4567;-0,02;0,1775;0,2882;0,65;-0,7176
2;4;1;6;4;2;2,11;2;-0,37;-0,02;1,2115;-0,24;-0,2;-0,076;0,05;0,91;0,6426;1,47;1,4565;0,2882;0,41;0,3026
1;1;1;5;4;1;-0,48;2;-0,37;-1,68;0,0873;-0,95;1,02;-0,53;-1,12;-1,27;-0,4567;-1,21;-1,5329;-0,2356;-1,01;-1,0426
2;2;2;2;1;2;-1,36;2;2,63;2,16;0,5206;1,38;1,02;1,2219;0,05;-0,34;0,811;-0,18;-0,7332;0,1099;-0,76;0,3026
1;4;1;4;4;2;-1,11;2;1,1;0,45;1,2115;0,77;-1,3;-0,3017;1,59;1,81;1,9398;1,07;1,4565;1,2128;1,12;0,6602
1;1;1;5;4;3;0,32;2;-0,37;-0,79;-0,3397;-0,64;0,79;0,64;0,05;-0,34;0,2171;-0,63;-0,2514;-0,2356;-0,29;0,3026
2;4;4;2;0;1;-1,58;2;-0,15;-0,79;1,2115;1,38;0,32;0,1524;0,8;0;-2,1402;-0,02;1,1091;-0,0651;0,18;-1,0426
1;2;1;4;0;2;-1,47;1;-0,15;-0,79;-1,9158;-0,24;-0,2;0,64;-1,12;-0,95;-2,1402;-1,06;-1,3074;-1,1886;-0,76;-1,0426
2;2;1;2;2;3;-1,23;2;2,63;-0,79;0,5206;1,38;-2,37;0,3889;-0,39;-0,34;-0,4567;1,47;1,4565;-0,5641;0,88;-0,0455
2;2;1;1;5;3;0,02;2;0,08;0,81;0,5206;2,35;0,79;-0,53;-0,39;0;1,7024;-0,02;-0,7332;1,2128;-0,29;-0,7176
2;2;1;2;2;2;-0,97;2;1,84;-1,04;1,2115;1,38;-0,47;-0,3017;-1,33;-1,27;0,4486;-0,77;-1,4741;-0,8805;0,18;-0,7176
2;1;1;6;6;3;1,28;2;0,82;-0,48;-0,9394;-0,24;0,56;2,0328;0,5;0;-1,0226;0,34;1,4565;0,1099;0,41;-1,9864
1;1;1;6;6;2;1,26;2;-0,37;-0,02;1,2115;-0,24;0,06;0,9139;0,05;0;0,4486;0,78;-0,2514;1,4298;0,65;-0,0455
1;4;3;0;4;3;-0,8;2;0,32;-0,48;-0,9394;-0,24;1,89;0,9139;-0,67;0;-0,0964;-0,33;0,6584;-0,4017;-0,76;-0,7176
1;2;1;4;4;1;-0,67;2;-0,37;1,51;1,2115;2,35;-0,2;-0,076;-2,3;-1,78;1,2288;0,54;-0,2514;2,7167;0,88;-1,9864
2;4;2;5;2;3;-0,6;2;0,82;0,45;1,2115;1,38;0,79;0,3889;-0,67;-0,34;-0,4567;-0,77;-0,7332;-0,8805;-1,01;0,6602
1;1;2;4;6;1;1,64;2;-0,37;-0,02;0,5206;-0,95;-1;0,3889;-1,56;-1,27;-0,4567;2,27;-0,7332;-0,8805;-1,28;-0,7176
2;1;1;6;6;1;-0,11;2;-1,53;-1,45;0,0873;-0,24;-0,2;0,3889;1,59;1,51;1,2288;-2,05;1,4565;1,9587;1,38;-0,0455
1;1;1;5;5;3;-0,23;2;0,56;-0,02;1,2115;1,38;0,06;0,64;-1,12;-0,66;-0,4567;1,07;-0,2514;0,1099;-0,06;0,3026
1;4;2;2;4;2;0,46;2;0,32;-0,02;0,0873;0,77;0,79;-0,53;0,05;-0,34;-0,0721;-0,77;0,6584;0,1099;-0,52;-0,0455
2;4;2;1;5;3;1,13;2;-0,37;-0,02;-1,4236;-0,24;-0,2;-0,076;0,05;0;-0,4567;-0,02;1,4565;0,2882;1,38;-0,7176
1;1;1;4;5;3;-0,3;2;1,42;-0,79;0,5206;0,24;-0,47;0,1524;0,8;0,91;-0,4567;0,34;1,4565;-0,0651;0,65;1,0265
1;4;1;2;2;3;-0,69;2;1,84;-0,02;1,2115;1,38;1,26;1,5828;-2,3;-0,95;-0,0721;-0,48;-0,7332;2,0389;-1,61;-0,7176
2;1;1;6;2;3;0,45;2;0,56;-0,02;0,5206;1,38;-0,2;-0,53;1,59;0,91;-1,0226;2,27;1,4565;-0,4017;0,65;0,2177
1;4;1;2;2;3;-1,24;2;0,32;0,45;-0,9394;-0,24;0,32;0,3889;-0,39;-0,41;0,6426;-0,27;-1,5329;0,8307;-0,76;-0,7176
2;1;3;4;1;2;-0,94;2;1,84;1,51;0,5206;1,38;0,79;0,1524;1,11;0;-1,0226;0,34;0,6584;-0,7235;0,88;-0,7176
1;3;1;4;6;3;0,48;2;-0,37;-0,48;0,5206;-0,64;0,06;-0,076;0,05;0,3;1,0998;0,78;-0,2514;0,4684;0,65;0,6602
1;2;1;4;4;3;-0,74;2;-0,15;-0,55;0,5206;-0,24;0,06;0,64;-0,39;-0,66;-1,0226;-0,77;0,1775;0,649;0,65;-1,3599
1;1;1;6;6;1;1,64;2;1,1;-0,02;1,2115;0,24;0,43;0,3889;0,05;0,3;-0,4567;0,15;-0,2514;-0,0651;-0,29;-0,0455
1;4;1;1;6;2;0,79;2;0,82;-0,02;1,2115;-0,24;0,06;0,1524;0,8;0,58;0,6426;2,27;1,4565;0,4684;1,12;0,3026
2;4;1;1;4;3;-0,31;2;0,32;-0,02;0,5206;0,77;0,06;0,64;-1,12;-1,27;-2,1402;-0,02;-0,2514;0,2882;0,88;-1,3599
1;4;1;6;6;1;0,21;2;2,63;1,13;1,2115;1,38;0,32;0,9139;-0,9;-0,66;0,2171;-1,21;-1,5329;0,4684;-0,06;-1,0426
2;1;1;2;2;1;-0,38;2;-0,15;-0,79;-0,9394;-0,64;-0,47;-0,3017;0,5;-0,66;0,6426;0,34;-0,2514;-0,2356;0,88;-0,0455
1;1;1;6;6;3;1,32;2;1,1;-0,48;0,0873;-0,64;0,06;-0,076;0,05;-0,34;-1,0226;0,54;1,4565;0,2882;-0,06;-0,3852
2;1;1;4;3;3;0,27;2;1,84;0,81;1,2115;2,35;0,56;0,1524;-0,9;-0,34;0,4486;1,07;-0,7332;0,4684;-0,76;-1,0426
2;2;1;5;4;3;0,41;2;0,32;-0,48;1,2115;0,77;0,32;1,2219;0,05;-0,34;1,9398;-0,02;0,1775;1,0166;0,41;-0,0455
1;1;1;2;2;2;-1,16;2;-0,15;-0,48;1,2115;0,24;-0,73;-0,076;1,11;0,3;-0,0721;0,78;0,6584;0,8307;1,12;1,4014
2;4;2;2;1;3;-1,7;2;-1,05;-3,11;0,0873;0,77;0,56;2,0328;-1,12;0,3;1,4702;-0,48;-1,5329;-0,7235;-0,29;-0,3852
1;4;1;4;2;2;-0,68;1;0,82;-0,02;1,2115;1,38;-0,2;0,3889;-1,56;-1,73;-0,0721;0,34;-1,5329;-0,2356;-2,18;-1,0426
2;1;1;5;5;1;-0,25;2;0,56;-0,48;-0,9394;0,24;0,06;0,3889;-1,12;-0,34;-0,4567;-0,33;-1,4164;0,1099;-0,76;-0,7176
2;4;3;1;2;2;-1,17;2;1,1;2,16;1,2115;-0,24;-0,73;1,2219;1,59;0,91;1,3516;1,07;-0,2514;1,0166;1,38;-1,3599
2;2;2;0;2;1;-1,12;2;-0,37;-2,5;-1,7015;-1,7;-1;-3,7666;1,59;2,29;1,8194;2,27;1,4565;-0,5641;2,26;2,235
1;1;2;4;3;3;-1,07;2;-0,74;-0,79;0,5206;0,77;0,79;0,9139;-0,67;-1,78;-0,4567;0,15;0,4296;-0,2356;-0,06;-1,0426
1;1;1;4;4;1;-0,22;2;2,63;-1,26;0,0873;-0,14;-0,47;-0,53;-1,33;0,91;0,2171;-0,48;1,4565;2,0389;1,7;-0,7176
2;4;1;4;6;2;0,14;2;0,32;-0,48;0,0873;-0,24;0,56;0,3889;-0,67;-1,27;-1,0226;-0,48;-0,5485;0,1099;-0,29;-1,3599
